id,alias,name,image_url,is_closed,url,review_count,rating,latitude,longitude,transactions,price,distance,street_address,city,state,zip_code,categories,full_address
GxMhN2PEttvw7CRGIzB6Gg,barons-brooklyn,Baron's,https://s3-media2.fl.yelpcdn.com/bphoto/j7KKRlb0_y_Rv5KFhlRnpg/o.jpg,FALSE,https://www.yelp.com/biz/barons-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,290,4,40.6908116,-73.953915,"c(""restaurant_reservation"", ""pickup"")",$$,4451.49213329894,564 Dekalb Ave,Brooklyn,NY,11205,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
1x2hn3e9sCCZca1cnRTpEg,claw-daddys-brooklyn,Claw Daddy's,https://s3-media3.fl.yelpcdn.com/bphoto/ABHo2xn4dcpVspJkaQ_g-g/o.jpg,FALSE,https://www.yelp.com/biz/claw-daddys-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,467,4,40.68561,-73.98035,restaurant_reservation,$$,5062.3374043146,31 3rd Ave,Brooklyn,NY,11217,"cajun, seafood, Cajun/Creole, Seafood, ","31 3rd Ave, Brooklyn, NY 11217, "
Xw34tTIGTE0WdWVmXc02Vw,money-cat-brooklyn,Money Cat,https://s3-media3.fl.yelpcdn.com/bphoto/LKPBNBFXDjR0MAgeLKEwyg/o.jpg,FALSE,https://www.yelp.com/biz/money-cat-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,27,4.5,40.690851,-73.90883,"c(""pickup"", ""delivery"")",NA,4999.37255693336,554 Wilson Ave,Brooklyn,NY,11207,"vietnamese, Vietnamese, ","554 Wilson Ave, Brooklyn, NY 11207, "
_l40VhhS3pNm55yZTLgLuw,velvet-brooklyn-brooklyn-2,Velvet Brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/kvdvd-dSea0vhHf0LQktnw/o.jpg,FALSE,https://www.yelp.com/biz/velvet-brooklyn-brooklyn-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,78,4,40.7100847891067,-73.9625787734985,character(0),$$,6713.80476235173,174 Broadway,Brooklyn,NY,11211,"lounges, venues, cafes, Lounges, Venues & Event Spaces, Cafes, ","174 Broadway, Brooklyn, NY 11211, "
tXWA5kUJnZY_NbED1-ST0g,la-ñapa-brooklyn-2,La Ñapa,https://s3-media1.fl.yelpcdn.com/bphoto/B2y1TZeh2zaKXg9OTqVAdw/o.jpg,FALSE,https://www.yelp.com/biz/la-%C3%B1apa-brooklyn-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,65,4.5,40.67596,-73.95007,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",$$,2773.11682818754,656 Nostrand Ave,Brooklyn,NY,11216,"tapas, wine_bars, seafood, Tapas Bars, Wine Bars, Seafood, ","656 Nostrand Ave, Brooklyn, NY 11216, "
96svxj2NIOrba2fBMZAqOQ,bogota-latin-bistro-brooklyn,Bogota Latin Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/lQQagEikw8TVn5qpbNgVRA/o.jpg,FALSE,https://www.yelp.com/biz/bogota-latin-bistro-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,2185,4,40.678165,-73.978976,"c(""restaurant_reservation"", ""pickup"", ""delivery"")",$$,4406.40906366484,141 5th Ave,Brooklyn,NY,11217,"gluten_free, colombian, Gluten-Free, Colombian, ","141 5th Ave, Brooklyn, NY 11217, "
oOsJn3leUnWDfErRWMf81g,soco-brooklyn,Soco,https://s3-media3.fl.yelpcdn.com/bphoto/MQqWdJcIgIgtSI3UiVHS6A/o.jpg,FALSE,https://www.yelp.com/biz/soco-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,2136,4,40.693866,-73.964535,"c(""pickup"", ""delivery"")",$$,5083.13785025561,509 Myrtle Ave,Brooklyn,NY,11205,"cajun, bbq, soulfood, Cajun/Creole, Barbeque, Soul Food, ","509 Myrtle Ave, Brooklyn, NY 11205, "
RfxOtJ4SQmEeVX_XjFLWUQ,otis-brooklyn-2,Otis,https://s3-media1.fl.yelpcdn.com/bphoto/2-wCZkm7v_aIvHuzuTsnhA/o.jpg,FALSE,https://www.yelp.com/biz/otis-brooklyn-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,294,5,40.706011,-73.932598,character(0),$$,5996.21886337232,18 Harrison Pl,Brooklyn,NY,11206,"newamerican, cocktailbars, American (New), Cocktail Bars, ","18 Harrison Pl, Brooklyn, NY 11206, "
roT-M9epcHDOGjYgGmWpoA,ras-plant-based-brooklyn,Ras Plant Based,https://s3-media1.fl.yelpcdn.com/bphoto/ZwL6l9QG3gF8ypiEWIOdzg/o.jpg,FALSE,https://www.yelp.com/biz/ras-plant-based-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,4,5,40.67341,-73.956712,"c(""pickup"", ""delivery"")",NA,2761.00995348909,739 Franklin Ave,Brooklyn,NY,11238,"ethiopian, vegan, Ethiopian, Vegan, ","739 Franklin Ave, Brooklyn, NY 11238, "
GA5msU6NO9rQRctPfDJCBg,peaches-hothouse-brooklyn,Peaches HotHouse,https://s3-media1.fl.yelpcdn.com/bphoto/KEAXgZGetzDf_pc4kse_mw/o.jpg,FALSE,https://www.yelp.com/biz/peaches-hothouse-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1161,4,40.6833699737169,-73.9437798410654,"c(""pickup"", ""delivery"")",$$,3471.52541981241,415 Tompkins Ave,Brooklyn,NY,11216,"southern, tradamerican, bars, Southern, American (Traditional), Bars, ","415 Tompkins Ave, Brooklyn, NY 11216, "
nOjGNqPcu5jHRRElOndQqQ,red-hook-lobster-pound-brooklyn,Red Hook Lobster Pound,https://s3-media2.fl.yelpcdn.com/bphoto/rYaVKQoSIDiK7PHgQMGIRQ/o.jpg,FALSE,https://www.yelp.com/biz/red-hook-lobster-pound-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1064,4,40.6797687107191,-74.0103686973453,"c(""pickup"", ""delivery"")",$$,6721.36811799211,284 Van Brunt St,Brooklyn,NY,11231,"seafood, Seafood, ","284 Van Brunt St, Brooklyn, NY 11231, "
Swjm9no7DRqhThLlf0EHng,sama-street-brooklyn-2,Sama Street,https://s3-media4.fl.yelpcdn.com/bphoto/Wnt1jze0GPtu3hY5k9qqfA/o.jpg,FALSE,https://www.yelp.com/biz/sama-street-brooklyn-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,91,5,40.73287,-73.95448,character(0),$$,9047.86966762809,988 Manhattan Ave,Brooklyn,NY,11222,"cocktailbars, panasian, tapasmallplates, Cocktail Bars, Pan Asian, Tapas/Small Plates, ","988 Manhattan Ave, Brooklyn, NY 11222, "
E8gpCgCVaO2hNEPTrh4n2A,the-ryerson-brooklyn,The Ryerson,https://s3-media1.fl.yelpcdn.com/bphoto/q_PTfUcArQf7hCFUZzfblQ/o.jpg,FALSE,https://www.yelp.com/biz/the-ryerson-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,51,4.5,40.67478,-73.95018,"c(""pickup"", ""delivery"")",NA,2662.17038233875,698 Nostrand Ave,Brooklyn,NY,11216,"southern, cocktailbars, Southern, Cocktail Bars, ","698 Nostrand Ave, Brooklyn, NY 11216, "
u9cPw1APoMeUNXoEyjLoag,tabaré-bushwick-brooklyn-2,Tabaré Bushwick,https://s3-media4.fl.yelpcdn.com/bphoto/WdW5waVrBPdW3vKyORMlsw/o.jpg,FALSE,https://www.yelp.com/biz/tabar%C3%A9-bushwick-brooklyn-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,23,4.5,40.703778,-73.930693,restaurant_reservation,$$,5767.68769356164,1006 Flushing Ave,Brooklyn,NY,11237,"latin, Latin American, ","1006 Flushing Ave, Brooklyn, NY 11237, "
0U9uW93o9DUnAP7r-76LVg,haenyeo-brooklyn,Haenyeo,https://s3-media4.fl.yelpcdn.com/bphoto/u9DGNMZR7EWDcRV4aGIydQ/o.jpg,FALSE,https://www.yelp.com/biz/haenyeo-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,117,4,40.67519,-73.98116,"c(""pickup"", ""delivery"")",NA,4342.29974833785,239 5th Ave,Brooklyn,NY,11215,"korean, Korean, ","239 5th Ave, Brooklyn, NY 11215, "
m1cJLpDN4B-_0hGgPfe5OA,salt-charcoal-brooklyn,Salt + Charcoal,https://s3-media3.fl.yelpcdn.com/bphoto/RDtbfJjYqtdpaKvTrRhh2A/o.jpg,FALSE,https://www.yelp.com/biz/salt-charcoal-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,466,4,40.71453,-73.9613511,"c(""restaurant_reservation"", ""pickup"", ""delivery"")",$$,7160.53308578576,171 Grand St,Brooklyn,NY,11249,"japanese, asianfusion, steak, Japanese, Asian Fusion, Steakhouses, ","171 Grand St, Brooklyn, NY 11249, "
hthvpEL7JEbfxfD6iP9axQ,destefanos-steakhouse-brooklyn,DeStefano's Steakhouse,https://s3-media4.fl.yelpcdn.com/bphoto/Dd0v-Kqy6MNUS9ey3H6xfw/o.jpg,FALSE,https://www.yelp.com/biz/destefanos-steakhouse-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,824,4.5,40.71503,-73.94767,restaurant_reservation,$$$,7008.39810434067,89 Conselyea St,Brooklyn,NY,11211,"steak, Steakhouses, ","89 Conselyea St, Brooklyn, NY 11211, "
zww7OtudkcE921UT2ThOSg,camillo-brooklyn,Camillo,https://s3-media4.fl.yelpcdn.com/bphoto/D8MX-dQtq9zQGEET4xVOwA/o.jpg,FALSE,https://www.yelp.com/biz/camillo-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,131,4,40.6596,-73.95081,"c(""pickup"", ""delivery"")",$$,1260.25794533781,1146 Nostrand Ave,Brooklyn,NY,11225,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
49ST--X1jcIPzUIM1O3K6w,mominette-brooklyn-2,Mominette,https://s3-media3.fl.yelpcdn.com/bphoto/SClcXzYF9awG33Iya6weKA/o.jpg,FALSE,https://www.yelp.com/biz/mominette-brooklyn-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,685,4,40.703252,-73.925889,"c(""restaurant_reservation"", ""pickup"")",$$,5783.75883282575,221 Knickerbocker Ave,Brooklyn,NY,11237,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
OzgvdC0oJPh1FQTLJF2yXw,fancy-nancy-brooklyn,Fancy Nancy,https://s3-media2.fl.yelpcdn.com/bphoto/m6oi06WzrAFMFhnEyZM5KA/o.jpg,FALSE,https://www.yelp.com/biz/fancy-nancy-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,162,4,40.6895502,-73.9554046,"c(""pickup"", ""delivery"")",$$,4354.23043511093,1038 Bedford Ave,Brooklyn,NY,11205,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
m4CFfE1_u5rwVgb45ZqRpA,sofreh-brooklyn,Sofreh,https://s3-media2.fl.yelpcdn.com/bphoto/VXvFtWllkE8jsFfolbYvMQ/o.jpg,FALSE,https://www.yelp.com/biz/sofreh-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,228,4,40.6798617,-73.973984,character(0),$$,4230.76685322934,75 St Marks Ave,Brooklyn,NY,11217,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
NDIrifAl6K-RrnZ2D3ZGbw,emily-brooklyn-2,Emily,https://s3-media4.fl.yelpcdn.com/bphoto/-r2ZGDs7ziRxSkn8VL2_Hw/o.jpg,FALSE,https://www.yelp.com/biz/emily-brooklyn-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,772,4,40.68351,-73.96643,character(0),$$$,4151.1878822602,919 Fulton St,Brooklyn,NY,11238,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
3gqKLANaXNsHZnPDjKrcTg,win-son-brooklyn-4,Win Son,https://s3-media4.fl.yelpcdn.com/bphoto/EXCnl7qaa1wEQMWMI6ZqRQ/o.jpg,FALSE,https://www.yelp.com/biz/win-son-brooklyn-4?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,483,4,40.70747,-73.94339,character(0),$$,6139.83343120817,159 Graham Ave,Brooklyn,NY,11206,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
F37Gp6exe2v8yuzr_gy5BQ,libertador-steakhouse-brooklyn-brooklyn,Libertador Steakhouse - Brooklyn,https://s3-media4.fl.yelpcdn.com/bphoto/BbJz08e2z8foHsdXMs022A/o.jpg,FALSE,https://www.yelp.com/biz/libertador-steakhouse-brooklyn-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,229,4,40.6872890722053,-73.9980973979345,restaurant_reservation,$$,6296.82016102818,404 Henry St,Brooklyn,NY,11201,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
7vqKC--s8iJ37QGitNhkeQ,zanmi-brooklyn-2,Zanmi,https://s3-media4.fl.yelpcdn.com/bphoto/gjnAYbEfInQrdx1rsTlNSQ/o.jpg,FALSE,https://www.yelp.com/biz/zanmi-brooklyn-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,18,5,40.6579395,-73.9505773,"c(""pickup"", ""delivery"")",$$,1133.22561482006,1206 Nostrand Ave,Brooklyn,NY,11225,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
tC4D1a5CR69VyK5VrHimQw,suede-brooklyn,Suede,https://s3-media3.fl.yelpcdn.com/bphoto/I10k6zy6CDVzc_eU4PXVpg/o.jpg,FALSE,https://www.yelp.com/biz/suede-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1155,3.5,40.64455,-73.92342,"c(""pickup"", ""delivery"")",$$,1598.74879805655,5610 Clarendon Rd,Brooklyn,NY,11203,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
CwOAKJdX8AMz5iAoA-ZEuA,uglyduckling-brooklyn,Uglyduckling,https://s3-media3.fl.yelpcdn.com/bphoto/sCDU8uosDuxp26wjxq4p4g/o.jpg,FALSE,https://www.yelp.com/biz/uglyduckling-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,477,4,40.686023,-73.991302,"c(""restaurant_reservation"", ""pickup"", ""delivery"")",$$,5764.19940780426,166 Smith St,Brooklyn,NY,11201,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
4yPqqJDJOQX69gC66YUDkA,peter-luger-brooklyn-2,Peter Luger,https://s3-media4.fl.yelpcdn.com/bphoto/KRpKd1ZdcYSPRDhlb12Vjw/o.jpg,FALSE,https://www.yelp.com/biz/peter-luger-brooklyn-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,5722,4,40.709945,-73.962478,character(0),$$$$,6696.4600949663,178 Broadway,Brooklyn,NY,11211,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
4MDltWx_2dxzTEv6mTRfSQ,rangoon-brooklyn,Rangoon,https://s3-media2.fl.yelpcdn.com/bphoto/jqAdgaU4DneFUWN8SEA5Ug/o.jpg,FALSE,https://www.yelp.com/biz/rangoon-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,6,4,40.6757,-73.96002,character(0),NA,3127.16045130157,500 Prospect Pl,Brooklyn,NY,11238,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
YwpP-mgXV5N35xhLibLw5g,mos-original-brooklyn,Mo's Original,https://s3-media2.fl.yelpcdn.com/bphoto/SsVjlE0y0p1ghVHLL2gJOg/o.jpg,FALSE,https://www.yelp.com/biz/mos-original-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,86,4.5,40.66127,-73.95342,character(0),$$,1542.61715586412,453 Rogers Ave,Brooklyn,NY,11225,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
h77VtGL7BCXvAALx-ZFbVA,medusa-greek-taverna-brooklyn-2,Medusa Greek Taverna,https://s3-media3.fl.yelpcdn.com/bphoto/8TA6xvt_knx0GifBS0TxCw/o.jpg,FALSE,https://www.yelp.com/biz/medusa-greek-taverna-brooklyn-2?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,30,5,40.67857,-73.97885,"c(""restaurant_reservation"", ""delivery"", ""pickup"")",NA,4418.47431046371,133 5th Ave,Brooklyn,NY,11217,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
L0XYugkXpuACPMQ451MB8g,el-mate-brooklyn,El Mate,https://s3-media1.fl.yelpcdn.com/bphoto/_DGA_Qm5RyNTglkdWQTq5A/o.jpg,FALSE,https://www.yelp.com/biz/el-mate-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,294,4.5,40.6749782203506,-73.9995224876405,pickup,$$,5664.91644365514,550 Court St,Brooklyn,NY,11231,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
n9vGLAZhWiRGm-hWX6z7-A,bunny-brooklyn,Bunny,https://s3-media3.fl.yelpcdn.com/bphoto/jH0FFsumtw17KAiOmUZREg/o.jpg,FALSE,https://www.yelp.com/biz/bunny-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,30,5,40.68202,-73.94977,character(0),NA,3427.29972545242,449 Nostrand Ave,Brooklyn,NY,11216,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
DOdamkEm9JWR9s6VH_NuOQ,mayfield-brooklyn,Mayfield,https://s3-media1.fl.yelpcdn.com/bphoto/NfjP0nBW9HgA3FOwpwvzsA/o.jpg,FALSE,https://www.yelp.com/biz/mayfield-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,522,4,40.6748580932617,-73.9565734863281,"c(""pickup"", ""delivery"")",$$,2895.27292872757,688 Franklin Ave,Brooklyn,NY,11238,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
uXbm5anCKrg_wmzIwEOR7g,eugene-and-co-brooklyn,Eugene & Co,https://s3-media3.fl.yelpcdn.com/bphoto/UKPAMZs-ZUGhSA59IcGKtw/o.jpg,FALSE,https://www.yelp.com/biz/eugene-and-co-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,198,4,40.683873,-73.943885,character(0),$$,3526.11114366432,397 Tompkins Ave,Brooklyn,NY,11221,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
nsAU6F2vmdnphmfIa_RuWg,mables-smokehouse-and-banquet-hall-brooklyn-6,Mable's Smokehouse & Banquet Hall,https://s3-media1.fl.yelpcdn.com/bphoto/OS2cqRCWCOioXnpLo-yeHg/o.jpg,FALSE,https://www.yelp.com/biz/mables-smokehouse-and-banquet-hall-brooklyn-6?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,838,4,40.7211890204726,-73.9570004492998,"c(""restaurant_reservation"", ""pickup"", ""delivery"")",$$,7799.85595657263,44 Berry St,Brooklyn,NY,11249,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
Ms3CAGddVbgetiQrpzqxPQ,hometown-bar-b-que-brooklyn-3,Hometown Bar-B-Que,https://s3-media2.fl.yelpcdn.com/bphoto/Eo9NJvaF8j9HLa0GX9yNUA/o.jpg,FALSE,https://www.yelp.com/biz/hometown-bar-b-que-brooklyn-3?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1343,4,40.6748965703426,-74.0160489746129,character(0),$$,6937.98534223385,454 Van Brunt St,Brooklyn,NY,11231,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
HodL0fXoF08C3Ir-kLeTtw,forma-pasta-factory-brooklyn,Forma Pasta Factory,https://s3-media3.fl.yelpcdn.com/bphoto/cvN7x4SIfxuKNOnL8pNZsA/o.jpg,FALSE,https://www.yelp.com/biz/forma-pasta-factory-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,155,5,40.72371,-73.95157,"c(""pickup"", ""delivery"")",$$,8016.06519446551,14 Bedford Ave,Brooklyn,NY,11222,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
rU9cKxAVU4Gd_JhAqp_bTA,buttermilk-channel-brooklyn,Buttermilk Channel,https://s3-media1.fl.yelpcdn.com/bphoto/veEU8n3he4hWvlyzMo8YAQ/o.jpg,FALSE,https://www.yelp.com/biz/buttermilk-channel-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,1885,4,40.675919,-73.999059,pickup,$$,5677.45800639155,524 Court St,Brooklyn,NY,11231,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
Ulr_Nyp2nvt82EPH_BiftA,olmsted-brooklyn,Olmsted,https://s3-media1.fl.yelpcdn.com/bphoto/CKyBUD6k8hN7yRPNZKipig/o.jpg,FALSE,https://www.yelp.com/biz/olmsted-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,386,4,40.67713,-73.96869,character(0),$$$,3702.17489000482,659 Vanderbilt Ave,Brooklyn,NY,11238,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
5V4cUVikPN8ALWXBVdjltw,mariella-brooklyn,Mariella,https://s3-media4.fl.yelpcdn.com/bphoto/8x2azc9SIC17czm8LjgKnA/o.jpg,FALSE,https://www.yelp.com/biz/mariella-brooklyn?adjust_creative=DLtXOp5zcMIXfhz6sc6tSg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DLtXOp5zcMIXfhz6sc6tSg,333,4.5,40.6662419,-73.985749,pickup,$$,4207.55874692893,492 6th Ave,Brooklyn,NY,11215,"newamerican, bars, seafood, American (New), Bars, Seafood, ","564 Dekalb Ave, Brooklyn, NY 11205, "
